industry,region,last_updated_at,date,value,delta,all_industries_value
"Industries manufacturières, industries extractives et autres (A5-BE)",Normandie,19/09/2024 12:00,2019-04-01,200429,592.0,1189112.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bretagne,19/09/2024 12:00,2019-04-01,175381,407.0,1227565.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Grand Est,19/09/2024 12:00,2019-04-01,314520,-128.0,1950663.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Hauts-de-France,19/09/2024 12:00,2019-04-01,289361,369.0,2058248.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Pays de la Loire,19/09/2024 12:00,2019-04-01,257209,175.0,1473870.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Occitanie,19/09/2024 12:00,2019-04-01,225499,828.0,2050093.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Corse,19/09/2024 12:00,2019-04-01,7157,2.0,120630.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2019-04-01,157476,723.0,1883012.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Nouvelle-Aquitaine,19/09/2024 12:00,2019-04-01,271245,478.0,2157592.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Auvergne-Rhône-Alpes,19/09/2024 12:00,2019-04-01,490460,1240.0,3075519.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bourgogne-Franche-Comté,19/09/2024 12:00,2019-04-01,171447,32.0,978231.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bourgogne-Franche-Comté,19/09/2024 12:00,2019-07-01,170928,-519.0,976564.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Auvergne-Rhône-Alpes,19/09/2024 12:00,2019-07-01,491303,843.0,3083678.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Nouvelle-Aquitaine,19/09/2024 12:00,2019-07-01,271929,684.0,2165927.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2019-07-01,157670,194.0,1890195.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Corse,19/09/2024 12:00,2019-07-01,7089,-68.0,120710.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Occitanie,19/09/2024 12:00,2019-07-01,226106,607.0,2057348.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Centre-Val de Loire,19/09/2024 12:00,2019-07-01,148994,-211.0,911889.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Hauts-de-France,19/09/2024 12:00,2019-07-01,289171,-190.0,2060168.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Pays de la Loire,19/09/2024 12:00,2019-07-01,258189,980.0,1477426.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Grand Est,19/09/2024 12:00,2019-07-01,314085,-435.0,1952312.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Île-de-France,19/09/2024 12:00,2019-07-01,429018,441.0,6018255.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bretagne,19/09/2024 12:00,2019-07-01,176027,646.0,1232757.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Normandie,19/09/2024 12:00,2019-07-01,200893,464.0,1187735.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Auvergne-Rhône-Alpes,19/09/2024 12:00,2019-10-01,491923,620.0,3097750.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2019-10-01,158686,1016.0,1898803.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Normandie,19/09/2024 12:00,2019-10-01,201322,429.0,1192269.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bretagne,19/09/2024 12:00,2019-10-01,176562,535.0,1238905.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Île-de-France,19/09/2024 12:00,2019-10-01,430515,1497.0,6048504.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Occitanie,19/09/2024 12:00,2019-10-01,226829,723.0,2068727.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Pays de la Loire,19/09/2024 12:00,2019-10-01,259223,1034.0,1486186.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Centre-Val de Loire,19/09/2024 12:00,2019-10-01,148922,-72.0,915972.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Corse,19/09/2024 12:00,2019-10-01,7141,52.0,120774.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bourgogne-Franche-Comté,19/09/2024 12:00,2019-10-01,170446,-482.0,978862.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Grand Est,19/09/2024 12:00,2019-10-01,313869,-216.0,1953660.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Nouvelle-Aquitaine,19/09/2024 12:00,2019-10-01,272207,278.0,2170947.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Hauts-de-France,19/09/2024 12:00,2019-10-01,288858,-313.0,2065298.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2020-01-01,157808,-878.0,1860986.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Auvergne-Rhône-Alpes,19/09/2024 12:00,2020-01-01,490299,-1624.0,3026336.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bourgogne-Franche-Comté,19/09/2024 12:00,2020-01-01,169545,-901.0,957464.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Hauts-de-France,19/09/2024 12:00,2020-01-01,287418,-1440.0,2027857.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Pays de la Loire,19/09/2024 12:00,2020-01-01,258650,-573.0,1454985.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Occitanie,19/09/2024 12:00,2020-01-01,226335,-494.0,2029878.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Grand Est,19/09/2024 12:00,2020-01-01,311984,-1885.0,1915881.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Nouvelle-Aquitaine,19/09/2024 12:00,2020-01-01,271565,-642.0,2129268.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Corse,19/09/2024 12:00,2020-01-01,7085,-56.0,120614.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Centre-Val de Loire,19/09/2024 12:00,2020-01-01,148211,-711.0,895921.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Île-de-France,19/09/2024 12:00,2020-01-01,429686,-829.0,5962463.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Normandie,19/09/2024 12:00,2020-01-01,200916,-406.0,1168274.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bretagne,19/09/2024 12:00,2020-01-01,175789,-773.0,1214912.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Auvergne-Rhône-Alpes,19/09/2024 12:00,2020-04-01,488321,-1978.0,3022375.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2020-04-01,157684,-124.0,1840809.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Normandie,19/09/2024 12:00,2020-04-01,199744,-1172.0,1165642.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bretagne,19/09/2024 12:00,2020-04-01,175587,-202.0,1216267.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Île-de-France,19/09/2024 12:00,2020-04-01,427066,-2620.0,5895420.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Occitanie,19/09/2024 12:00,2020-04-01,225232,-1103.0,2021879.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Pays de la Loire,19/09/2024 12:00,2020-04-01,257774,-876.0,1454016.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Centre-Val de Loire,19/09/2024 12:00,2020-04-01,147077,-1134.0,893923.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Corse,19/09/2024 12:00,2020-04-01,6721,-364.0,114074.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bourgogne-Franche-Comté,19/09/2024 12:00,2020-04-01,168537,-1008.0,952240.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Nouvelle-Aquitaine,19/09/2024 12:00,2020-04-01,269974,-1591.0,2125469.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Hauts-de-France,19/09/2024 12:00,2020-04-01,285577,-1841.0,2019023.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Grand Est,19/09/2024 12:00,2020-04-01,310133,-1851.0,1906075.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Nouvelle-Aquitaine,19/09/2024 12:00,2020-07-01,270491,517.0,2176168.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Île-de-France,19/09/2024 12:00,2020-07-01,426654,-412.0,5997982.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bretagne,19/09/2024 12:00,2020-07-01,176259,672.0,1242934.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Normandie,19/09/2024 12:00,2020-07-01,199564,-180.0,1188615.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Centre-Val de Loire,19/09/2024 12:00,2020-07-01,146540,-537.0,910875.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2020-07-01,158792,1108.0,1888925.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Pays de la Loire,19/09/2024 12:00,2020-07-01,257388,-386.0,1485571.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Occitanie,19/09/2024 12:00,2020-07-01,225571,339.0,2065391.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Corse,19/09/2024 12:00,2020-07-01,6944,223.0,119414.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Grand Est,19/09/2024 12:00,2020-07-01,309226,-907.0,1941952.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Hauts-de-France,19/09/2024 12:00,2020-07-01,284964,-613.0,2064891.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bourgogne-Franche-Comté,19/09/2024 12:00,2020-07-01,167828,-709.0,970364.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Auvergne-Rhône-Alpes,19/09/2024 12:00,2020-07-01,488208,-113.0,3092804.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bretagne,19/09/2024 12:00,2020-10-01,177201,942.0,1244237.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Centre-Val de Loire,19/09/2024 12:00,2020-10-01,146144,-396.0,912998.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Normandie,19/09/2024 12:00,2020-10-01,199709,145.0,1191754.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Île-de-France,19/09/2024 12:00,2020-10-01,426481,-173.0,5996478.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2020-10-01,159459,667.0,1896450.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Nouvelle-Aquitaine,19/09/2024 12:00,2020-10-01,269812,-679.0,2178639.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bourgogne-Franche-Comté,19/09/2024 12:00,2020-10-01,167466,-362.0,972291.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Hauts-de-France,19/09/2024 12:00,2020-10-01,284236,-728.0,2069864.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Grand Est,19/09/2024 12:00,2020-10-01,307798,-1428.0,1942871.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Corse,19/09/2024 12:00,2020-10-01,7091,147.0,122190.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Pays de la Loire,19/09/2024 12:00,2020-10-01,257266,-122.0,1489890.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Occitanie,19/09/2024 12:00,2020-10-01,225152,-419.0,2068258.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Auvergne-Rhône-Alpes,19/09/2024 12:00,2020-10-01,487783,-425.0,3074400.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Auvergne-Rhône-Alpes,19/09/2024 12:00,2021-01-01,490549,2766.0,3098904.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bourgogne-Franche-Comté,19/09/2024 12:00,2021-01-01,167964,498.0,975218.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Hauts-de-France,19/09/2024 12:00,2021-01-01,285118,882.0,2083133.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Grand Est,19/09/2024 12:00,2021-01-01,308446,648.0,1954350.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2021-01-01,161037,1578.0,1909244.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Pays de la Loire,19/09/2024 12:00,2021-01-01,257870,604.0,1500055.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Occitanie,19/09/2024 12:00,2021-01-01,225343,191.0,2084070.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Nouvelle-Aquitaine,19/09/2024 12:00,2021-01-01,270818,1006.0,2198095.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Corse,19/09/2024 12:00,2021-01-01,7156,65.0,123004.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bretagne,19/09/2024 12:00,2021-01-01,178657,1456.0,1255208.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Île-de-France,19/09/2024 12:00,2021-01-01,426418,-63.0,6029208.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Normandie,19/09/2024 12:00,2021-01-01,200250,541.0,1197820.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Centre-Val de Loire,19/09/2024 12:00,2021-01-01,145999,-145.0,916638.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2021-04-01,161787,750.0,1934200.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Auvergne-Rhône-Alpes,19/09/2024 12:00,2021-04-01,493253,2704.0,3152128.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Île-de-France,19/09/2024 12:00,2021-04-01,427603,1185.0,6069732.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bretagne,19/09/2024 12:00,2021-04-01,179895,1238.0,1268031.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Pays de la Loire,19/09/2024 12:00,2021-04-01,258725,855.0,1516470.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Occitanie,19/09/2024 12:00,2021-04-01,225645,302.0,2110341.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Corse,19/09/2024 12:00,2021-04-01,7183,27.0,123386.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Grand Est,19/09/2024 12:00,2021-04-01,308764,318.0,1971546.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Hauts-de-France,19/09/2024 12:00,2021-04-01,285420,302.0,2101471.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Normandie,19/09/2024 12:00,2021-04-01,200752,502.0,1207705.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Centre-Val de Loire,19/09/2024 12:00,2021-04-01,145758,-241.0,924602.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bourgogne-Franche-Comté,19/09/2024 12:00,2021-04-01,168442,478.0,980921.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Nouvelle-Aquitaine,19/09/2024 12:00,2021-04-01,271598,780.0,2226600.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bourgogne-Franche-Comté,19/09/2024 12:00,2021-07-01,168152,-290.0,992295.0
